START TIME:2024-04-04 01:36:44
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
96,1.133972e+01, -5.00000e-01, -1.56119e-09, -5.00000e-01, -1.51783e-03
96,1.147131e+01, -5.00000e-01, -1.55409e-09, -5.00000e-01, -1.52154e-03
97,1.147136e+01, -5.00000e-01, -1.55482e-09, -5.00000e-01, -1.52328e-03
97,1.160296e+01, -5.00000e-01, -1.55146e-09, -5.00000e-01, -1.52576e-03
98,1.160303e+01, -5.00000e-01, -1.54384e-09, -5.00000e-01, -1.52711e-03
98,1.173483e+01, -5.00000e-01, -1.51248e-09, -5.00000e-01, -1.53039e-03
99,1.173488e+01, -5.00000e-01, -1.49481e-09, -5.00000e-01, -1.53462e-03
99,1.186656e+01, -5.00000e-01, -1.48669e-09, -5.00000e-01, -1.53821e-03
100,1.186667e+01, -5.00000e-01, -1.48264e-09, -5.00000e-01, -1.53857e-03
100,1.199832e+01, -5.00000e-01, -1.49590e-09, -5.00000e-01, -1.54078e-03
101,1.199836e+01, -5.00000e-01, -1.47529e-09, -5.00000e-01, -1.54302e-03
101,1.213004e+01, -5.00000e-01, -1.47361e-09, -5.00000e-01, -1.54649e-03
102,1.213009e+01, -5.00000e-01, -1.45445e-09, -5.00000e-01, -1.54858e-03
102,1.226174e+01, -5.00000e-01, -1.44143e-09, -5.00000e-01, -1.55118e-03
103,1.226179e+01, -5.00000e-01, -1.44720e-09, -5.00000e-01, -1.55419e-03
103,1.239354e+01, -5.00000e-01, -1.44320e-09, -5.00000e-01, -1.55520e-03
104,1.239359e+01, -5.00000e-01, -1.42643e-09, -5.00000e-01, -1.55855e-03
104,1.252530e+01, -5.00000e-01, -1.41914e-09, -5.00000e-01, -1.56014e-03
105,1.252535e+01, -5.00000e-01, -1.40829e-09, -5.00000e-01, -1.56369e-03
105,1.265703e+01, -5.00000e-01, -1.41742e-09, -5.00000e-01, -1.56536e-03
106,1.265709e+01, -5.00000e-01, -1.38959e-09, -5.00000e-01, -1.56808e-03
106,1.278876e+01, -5.00000e-01, -1.39693e-09, -5.00000e-01, -1.57138e-03
107,1.278881e+01, -5.00000e-01, -1.38613e-09, -5.00000e-01, -1.57399e-03
107,1.292049e+01, -5.00000e-01, -1.36152e-09, -5.00000e-01, -1.57637e-03
108,1.292054e+01, -5.00000e-01, -1.35026e-09, -5.00000e-01, -1.57790e-03
108,1.305239e+01, -5.00000e-01, -1.35258e-09, -5.00000e-01, -1.57973e-03
109,1.305248e+01, -5.00000e-01, -1.36006e-09, -5.00000e-01, -1.58135e-03
109,1.318420e+01, -5.00000e-01, -1.34000e-09, -5.00000e-01, -1.58326e-03
110,1.318425e+01, -5.00000e-01, -1.33449e-09, -5.00000e-01, -1.58517e-03
110,1.331589e+01, -5.00000e-01, -1.33127e-09, -5.00000e-01, -1.58567e-03
111,1.331596e+01, -5.00000e-01, -1.30947e-09, -5.00000e-01, -1.58969e-03
111,1.344766e+01, -5.00000e-01, -1.31834e-09, -5.00000e-01, -1.59177e-03
112,1.344772e+01, -5.00000e-01, -1.30213e-09, -5.00000e-01, -1.59337e-03
112,1.357936e+01, -5.00000e-01, -1.31371e-09, -5.00000e-01, -1.59425e-03
113,1.357941e+01, -5.00000e-01, -1.30577e-09, -5.00000e-01, -1.59692e-03
113,1.371104e+01, -5.00000e-01, -1.29116e-09, -5.00000e-01, -1.59744e-03
114,1.371109e+01, -5.00000e-01, -1.27893e-09, -5.00000e-01, -1.60281e-03
114,1.384285e+01, -5.00000e-01, -1.27478e-09, -5.00000e-01, -1.60402e-03
115,1.384294e+01, -5.00000e-01, -1.29297e-09, -5.00000e-01, -1.60238e-03
115,1.397454e+01, -5.00000e-01, -1.26693e-09, -5.00000e-01, -1.60542e-03
116,1.397600e+01, -5.00000e-01, -1.24354e-09, -5.00000e-01, -1.60859e-03
116,1.410764e+01, -5.00000e-01, -1.24977e-09, -5.00000e-01, -1.61048e-03
117,1.410770e+01, -5.00000e-01, -1.26625e-09, -5.00000e-01, -1.60953e-03
117,1.423952e+01, -5.00000e-01, -1.23885e-09, -5.00000e-01, -1.61453e-03
118,1.423957e+01, -5.00000e-01, -1.24456e-09, -5.00000e-01, -1.61520e-03
118,1.437121e+01, -5.00000e-01, -1.22533e-09, -5.00000e-01, -1.61701e-03
119,1.437128e+01, -5.00000e-01, -1.22439e-09, -5.00000e-01, -1.61953e-03
119,1.450295e+01, -5.00000e-01, -1.20386e-09, -5.00000e-01, -1.62264e-03
120,1.450299e+01, -5.00000e-01, -1.21099e-09, -5.00000e-01, -1.62329e-03
120,1.463467e+01, -5.00000e-01, -1.19398e-09, -5.00000e-01, -1.62590e-03
121,1.463473e+01, -5.00000e-01, -1.19309e-09, -5.00000e-01, -1.62849e-03
121,1.476643e+01, -5.00000e-01, -1.17828e-09, -5.00000e-01, -1.63013e-03
122,1.476648e+01, -5.00000e-01, -1.17732e-09, -5.00000e-01, -1.63294e-03
122,1.489819e+01, -5.00000e-01, -1.17770e-09, -5.00000e-01, -1.63544e-03
123,1.489828e+01, -5.00000e-01, -1.17272e-09, -5.00000e-01, -1.63841e-03
123,1.502987e+01, -5.00000e-01, -1.14510e-09, -5.00000e-01, -1.63936e-03
124,1.502992e+01, -5.00000e-01, -1.14963e-09, -5.00000e-01, -1.64291e-03
124,1.516161e+01, -5.00000e-01, -1.14398e-09, -5.00000e-01, -1.64440e-03
125,1.516165e+01, -5.00000e-01, -1.14692e-09, -5.00000e-01, -1.64526e-03
125,1.529333e+01, -5.00000e-01, -1.15611e-09, -5.00000e-01, -1.64706e-03
126,1.529339e+01, -5.00000e-01, -1.14265e-09, -5.00000e-01, -1.64939e-03
126,1.542504e+01, -5.00000e-01, -1.13361e-09, -5.00000e-01, -1.65131e-03
127,1.542509e+01, -5.00000e-01, -1.11647e-09, -5.00000e-01, -1.65306e-03
127,1.555669e+01, -5.00000e-01, -1.10556e-09, -5.00000e-01, -1.65678e-03
128,1.555674e+01, -5.00000e-01, -1.11944e-09, -5.00000e-01, -1.65735e-03
128,1.568832e+01, -5.00000e-01, -1.11503e-09, -5.00000e-01, -1.65815e-03
129,1.568836e+01, -5.00000e-01, -1.10119e-09, -5.00000e-01, -1.66094e-03
129,1.582004e+01, -5.00000e-01, -1.11241e-09, -5.00000e-01, -1.66243e-03
130,1.582009e+01, -5.00000e-01, -1.09496e-09, -5.00000e-01, -1.66469e-03
130,1.595179e+01, -5.00000e-01, -1.07108e-09, -5.00000e-01, -1.66610e-03
131,1.595183e+01, -5.00000e-01, -1.08165e-09, -5.00000e-01, -1.66730e-03
131,1.608343e+01, -5.00000e-01, -1.07465e-09, -5.00000e-01, -1.67126e-03
132,1.608348e+01, -5.00000e-01, -1.07031e-09, -5.00000e-01, -1.67128e-03
132,1.621508e+01, -5.00000e-01, -1.07609e-09, -5.00000e-01, -1.67348e-03
133,1.621512e+01, -5.00000e-01, -1.06271e-09, -5.00000e-01, -1.67535e-03
133,1.634677e+01, -5.00000e-01, -1.04914e-09, -5.00000e-01, -1.67870e-03
134,1.634683e+01, -5.00000e-01, -1.07328e-09, -5.00000e-01, -1.67731e-03
134,1.647840e+01, -5.00000e-01, -1.05341e-09, -5.00000e-01, -1.67736e-03
135,1.647845e+01, -5.00000e-01, -1.05560e-09, -5.00000e-01, -1.67872e-03
135,1.661011e+01, -5.00000e-01, -1.04939e-09, -5.00000e-01, -1.68070e-03
136,1.661015e+01, -5.00000e-01, -1.03920e-09, -5.00000e-01, -1.68312e-03
136,1.674186e+01, -5.00000e-01, -1.03239e-09, -5.00000e-01, -1.68719e-03
137,1.674192e+01, -5.00000e-01, -1.02803e-09, -5.00000e-01, -1.68920e-03
137,1.687352e+01, -5.00000e-01, -1.01888e-09, -5.00000e-01, -1.69146e-03
138,1.687358e+01, -5.00000e-01, -1.01550e-09, -5.00000e-01, -1.69253e-03
138,1.700525e+01, -5.00000e-01, -1.00718e-09, -5.00000e-01, -1.69564e-03
139,1.700531e+01, -5.00000e-01, -1.02354e-09, -5.00000e-01, -1.69429e-03
139,1.713698e+01, -5.00000e-01, -1.02786e-09, -5.00000e-01, -1.69604e-03
140,1.713705e+01, -5.00000e-01, -1.00628e-09, -5.00000e-01, -1.69794e-03
140,1.868880e+01, -5.00000e-01, -9.52591e-10, -5.00000e-01, -1.72007e-03
141,1.868885e+01, -5.00000e-01, -9.25805e-10, -5.00000e-01, -1.73342e-03
141,1.963046e+01, -5.00000e-01, -9.05828e-10, -5.00000e-01, -1.73940e-03
142,1.963052e+01, -5.00000e-01, -8.76459e-10, -5.00000e-01, -1.75174e-03
142,2.057218e+01, -5.00000e-01, -8.58223e-10, -5.00000e-01, -1.76078e-03
143,2.057224e+01, -5.00000e-01, -8.25922e-10, -5.00000e-01, -1.77175e-03
143,2.151389e+01, -5.00000e-01, -8.11480e-10, -5.00000e-01, -1.77971e-03
144,2.151393e+01, -5.00000e-01, -7.89043e-10, -5.00000e-01, -1.78908e-03
144,2.245553e+01, -5.00000e-01, -7.72088e-10, -5.00000e-01, -1.79583e-03
